Distance,Speed,RPM,Throttle,Brake,nGear,Driver
1656.2316666666661,253.0,11327.0,100.0,False,6,VER
1676.2205555555552,257.0,11465.0,100.0,False,6,VER
1711.1538888888888,262.0,10368.0,100.0,False,7,VER
1725.7649999999996,263.0,10504.0,100.0,False,7,VER
1746.2983333333332,264.0,10594.0,100.0,False,7,VER
1773.198333333333,269.0,10724.0,100.0,False,7,VER
1791.2649999999999,271.0,10802.0,100.0,False,7,VER
1818.6649999999997,274.0,10886.0,100.0,False,7,VER
1843.287222222222,277.0,11051.0,100.0,False,7,VER
1858.7872222222222,279.0,11067.0,100.0,False,7,VER
1880.7205555555552,282.0,11157.0,100.0,False,7,VER
1896.4427777777776,283.0,11263.0,100.0,False,7,VER
1918.6094444444443,285.0,11298.0,100.0,False,7,VER
1944.0316666666665,286.0,11306.0,100.0,False,7,VER
1956.6538888888886,284.0,11314.0,84.0,True,7,VER
1976.487222222222,255.0,9974.0,0.0,True,7,VER
1999.2205555555552,186.0,9792.0,0.0,True,7,VER
2010.0205555555553,162.0,10212.0,0.0,True,7,VER
2022.376111111111,139.0,10122.0,0.0,True,6,VER
2030.376111111111,120.0,10461.0,0.0,True,3,VER
2037.9094444444443,113.0,9556.0,0.0,True,2,VER
2044.3491666666664,97.0,8380.0,0.0,True,2,VER
2053.3491666666664,90.0,7567.0,0.0,False,2,VER
2057.24,87.0,7192.0,0.0,False,2,VER
2063.462222222222,80.0,6769.0,0.0,True,2,VER
2070.2177777777774,76.0,6066.0,0.0,False,2,VER
2074.9511111111105,71.0,6316.0,7.0,False,2,VER
2082.7288888888884,70.0,7224.0,38.0,False,2,VER
2086.784444444444,73.0,7610.0,48.0,False,2,VER
2092.584444444444,87.0,8225.0,59.0,False,2,VER
2101.74,103.0,9540.0,90.0,False,2,VER
2109.4066666666663,115.0,10380.0,100.0,False,2,VER
2119.3622222222216,128.0,9533.0,100.0,False,3,VER
2125.5399999999995,139.0,10233.0,100.0,False,3,VER
2135.8066666666664,154.0,10664.0,100.0,False,3,VER
2154.9177777777772,172.0,11008.0,100.0,False,3,VER
2164.4733333333324,172.0,11046.0,100.0,False,3,VER
2186.1399999999994,195.0,11894.0,100.0,False,4,VER
2195.117777777777,202.0,11949.0,100.0,False,4,VER
2204.2288888888884,205.0,10829.0,100.0,False,4,VER
2218.495555555555,214.0,10885.0,100.0,False,5,VER
2228.1399999999994,217.0,11190.0,100.0,False,5,VER
2245.6399999999994,225.0,11568.0,100.0,False,5,VER
2271.528888888888,233.0,11987.0,100.0,False,5,VER
2287.1955555555546,235.0,11765.0,6.0,True,5,VER
2299.2511111111103,217.0,10830.0,0.0,True,5,VER
2310.4177777777772,201.0,10005.0,0.0,True,5,VER
2322.965277777777,189.0,9678.0,16.0,False,5,VER
2343.4608333333326,184.0,9663.0,71.0,False,5,VER
2358.0830555555544,188.0,9776.0,85.0,False,5,VER
2372.9386111111103,191.0,10207.0,100.0,False,5,VER
2383.883055555555,197.0,10283.0,100.0,False,5,VER
2395.1608333333324,203.0,10426.0,100.0,False,5,VER
2409.294166666666,212.0,10566.0,100.0,False,5,VER
2439.2941666666666,225.0,11626.0,100.0,False,5,VER
2449.338611111111,226.0,11603.0,100.0,False,5,VER
2464.6719444444443,230.0,11575.0,100.0,False,5,VER
2480.271944444444,234.0,10624.0,100.0,False,6,VER
2490.760833333333,236.0,10667.0,100.0,False,6,VER
2504.0941666666663,240.0,10667.0,100.0,False,6,VER
2522.7608333333324,240.0,10858.0,100.0,False,6,VER
2533.6497222222215,245.0,10858.0,100.0,False,6,VER
2544.627499999999,247.0,10858.0,100.0,False,6,VER
2561.2274999999995,249.0,11315.0,100.0,False,6,VER
2590.9274999999993,243.0,10472.0,0.0,True,6,VER
2600.6163888888887,218.0,10192.0,0.0,True,6,VER
2614.849722222222,183.0,9697.0,0.0,True,6,VER
2623.960833333333,164.0,9860.0,0.0,True,5,VER
2640.0719444444444,145.0,8685.0,0.0,True,4,VER
2648.0163888888887,143.0,8584.0,0.0,True,4,VER
2654.238611111111,140.0,8282.0,26.0,False,4,VER
2663.571944444444,140.0,8363.0,46.0,False,4,VER
2675.9274999999993,139.0,8384.0,0.0,False,4,VER
2687.7127777777773,133.0,7779.0,25.0,False,4,VER
2693.6683333333326,134.0,8307.0,58.0,False,4,VER
2704.830277777777,143.0,8854.0,100.0,False,4,VER
2720.030277777777,152.0,9571.0,100.0,False,4,VER
2739.4747222222213,175.0,10783.0,100.0,False,4,VER
2751.6080555555545,182.0,11111.0,100.0,False,4,VER
2770.9080555555547,193.0,11489.0,100.0,False,4,VER
2779.7080555555544,198.0,11489.0,100.0,False,4,VER
2797.9302777777766,205.0,12202.0,100.0,True,4,VER
2816.4302777777766,185.0,10168.0,0.0,True,4,VER
2824.6524999999992,185.0,9888.0,0.0,True,4,VER
2835.3191666666658,120.0,10147.0,0.0,True,4,VER
2845.3191666666658,100.0,8333.0,0.0,True,2,VER
2853.3191666666658,80.0,6907.0,0.0,True,2,VER
2856.8747222222214,80.0,6351.0,0.0,True,2,VER
2862.5524999999993,73.0,5745.0,0.0,False,2,VER
2867.0858333333326,68.0,5590.0,0.0,False,2,VER
2873.9747222222213,62.0,5811.0,11.0,False,2,VER
2878.241388888888,64.0,6260.0,18.0,False,2,VER
2886.5524999999993,68.0,6749.0,44.0,False,2,VER
2895.108055555555,77.0,7843.0,59.0,False,2,VER
2901.108055555555,90.0,9243.0,80.0,False,2,VER
2905.374722222222,96.0,10363.0,85.0,False,2,VER
2911.6524999999997,113.0,10795.0,88.0,False,2,VER
2916.8641666666663,118.0,10971.0,23.0,False,2,VER
2925.840555555555,115.0,9869.0,0.0,True,2,VER
2930.6849999999995,109.0,9449.0,0.0,True,2,VER
2937.2849999999994,99.0,8565.0,0.0,True,2,VER
2962.7961111111103,82.0,8258.0,36.0,False,2,VER
2973.4627777777773,96.0,9295.0,79.0,False,2,VER
2980.929444444444,112.0,10975.0,100.0,False,2,VER
2990.5738888888886,124.0,11326.0,100.0,False,2,VER
2996.840555555555,141.0,10206.0,100.0,False,2,VER
3012.6405555555552,158.0,11332.0,100.0,False,3,VER
3023.773888888889,167.0,11401.0,100.0,False,3,VER
3040.218333333333,185.0,11167.0,100.0,False,4,VER
3048.440555555555,185.0,11531.0,100.0,False,4,VER
3061.773888888889,200.0,10691.0,100.0,False,4,VER
3078.1072222222224,210.0,10760.0,100.0,False,5,VER
3089.9961111111106,214.0,10999.0,100.0,False,5,VER
3109.996111111111,225.0,11324.0,100.0,False,5,VER
3128.1183333333333,233.0,10889.0,100.0,False,5,VER
3141.340555555556,238.0,10661.0,100.0,False,6,VER
3171.2850000000003,245.0,11130.0,100.0,False,6,VER
3196.7850000000003,255.0,11304.0,100.0,False,6,VER
3213.918333333333,257.0,11540.0,100.0,False,6,VER
3243.251666666667,264.0,11820.0,100.0,False,6,VER
3267.2516666666666,270.0,10980.0,100.0,False,6,VER
3282.4183333333335,273.0,10874.0,100.0,False,7,VER
